stylecode,description,sku,mrp,size,colour,productname,model
CAMI-13-BLK-ORG,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-BLK-ORG_XL,600,XL,Black,Camisole,https://www.dropbox.com/s/ar1t3o3nqs2konu/CAMI-13-BLK-ORG%20COMBO.jpg?dl=0
CAMI-13-BLK-RED,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-BLK-RED_S,600,S ,Black,Camisole,https://www.dropbox.com/s/nq26tkdpnbry9lj/CAMI-13-BLK-RED%20COMBO.jpg?dl=0
CAMI-13-BLK-RED,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-BLK-RED_M,600,M,Black,Camisole,https://www.dropbox.com/s/nq26tkdpnbry9lj/CAMI-13-BLK-RED%20COMBO.jpg?dl=0
CAMI-13-BLK-RED,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-BLK-RED_L,600,L,Black,Camisole,https://www.dropbox.com/s/nq26tkdpnbry9lj/CAMI-13-BLK-RED%20COMBO.jpg?dl=0
CAMI-13-BLK-RED,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-BLK-RED_XL,600,XL,Black,Camisole,https://www.dropbox.com/s/nq26tkdpnbry9lj/CAMI-13-BLK-RED%20COMBO.jpg?dl=0
CAMI-13-GRN-BLK,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-GRN-BLK_S,600,S ,Green,Camisole,https://www.dropbox.com/s/rg8k8c0zvojawfl/CAMI-13-GRN-BLK%20COMBO.jpg?dl=0
CAMI-13-GRN-BLK,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-GRN-BLK_M,600,M,Green,Camisole,https://www.dropbox.com/s/rg8k8c0zvojawfl/CAMI-13-GRN-BLK%20COMBO.jpg?dl=0
CAMI-13-GRN-BLK,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-GRN-BLK_L,600,L,Green,Camisole,https://www.dropbox.com/s/rg8k8c0zvojawfl/CAMI-13-GRN-BLK%20COMBO.jpg?dl=0
CAMI-13-GRN-BLK,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-GRN-BLK_XL,600,XL,Green,Camisole,https://www.dropbox.com/s/rg8k8c0zvojawfl/CAMI-13-GRN-BLK%20COMBO.jpg?dl=0
CAMI-13-ORG-GRN,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-ORG-GRN_S,600,S ,Orange,Camisole,https://www.dropbox.com/s/ivdutv6zd7oy3np/CAMI-13-ORG-GRN%20COMBO.jpg?dl=0
CAMI-13-ORG-GRN,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-ORG-GRN_M,600,M,Orange,Camisole,https://www.dropbox.com/s/ivdutv6zd7oy3np/CAMI-13-ORG-GRN%20COMBO.jpg?dl=0
CAMI-13-ORG-GRN,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-ORG-GRN_L,600,L,Orange,Camisole,https://www.dropbox.com/s/ivdutv6zd7oy3np/CAMI-13-ORG-GRN%20COMBO.jpg?dl=0
CAMI-13-ORG-GRN,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-ORG-GRN_XL,600,XL,Orange,Camisole,https://www.dropbox.com/s/ivdutv6zd7oy3np/CAMI-13-ORG-GRN%20COMBO.jpg?dl=0
CAMI-13-RED-GRN,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-RED-GRN_S,600,S ,Red,Camisole,https://www.dropbox.com/s/efgkgv6o7yvogu3/CAMI-13-RED-GRN%20COMBO.jpg?dl=0
CAMI-13-RED-GRN,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-RED-GRN_M,600,M,Red,Camisole,https://www.dropbox.com/s/efgkgv6o7yvogu3/CAMI-13-RED-GRN%20COMBO.jpg?dl=0
CAMI-13-RED-GRN,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-RED-GRN_L,600,L,Red,Camisole,https://www.dropbox.com/s/efgkgv6o7yvogu3/CAMI-13-RED-GRN%20COMBO.jpg?dl=0
CAMI-13-RED-GRN,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-RED-GRN_XL,600,XL,Red,Camisole,https://www.dropbox.com/s/efgkgv6o7yvogu3/CAMI-13-RED-GRN%20COMBO.jpg?dl=0
CAMI-13-RED-ORG,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-RED-ORG_S,600,S ,Red,Camisole,https://www.dropbox.com/s/6d56ggg87zhlo9v/CAMI-13-RED-ORG%20COMBO.jpg?dl=0
CAMI-13-RED-ORG,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-RED-ORG_M,600,M,Red,Camisole,https://www.dropbox.com/s/6d56ggg87zhlo9v/CAMI-13-RED-ORG%20COMBO.jpg?dl=0
CAMI-13-RED-ORG,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-RED-ORG_L,600,L,Red,Camisole,https://www.dropbox.com/s/6d56ggg87zhlo9v/CAMI-13-RED-ORG%20COMBO.jpg?dl=0
CAMI-13-RED-ORG,Pack of 2 Racer Back Cotton Camisoles,CAMI-13-RED-ORG_XL,600,XL,Red,Camisole,https://www.dropbox.com/s/6d56ggg87zhlo9v/CAMI-13-RED-ORG%20COMBO.jpg?dl=0
CAMI-14-BLK-GRY,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-BLK-GRY_S,600,S ,Black,Camisole,https://www.dropbox.com/s/bj24fxh09dfld0h/CAMI-14-BLK-GRY%20COMBO.jpg?dl=0
CAMI-14-BLK-GRY,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-BLK-GRY_M,600,M,Black,Camisole,https://www.dropbox.com/s/bj24fxh09dfld0h/CAMI-14-BLK-GRY%20COMBO.jpg?dl=0
CAMI-14-BLK-GRY,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-BLK-GRY_L,600,L,Black,Camisole,https://www.dropbox.com/s/bj24fxh09dfld0h/CAMI-14-BLK-GRY%20COMBO.jpg?dl=0
CAMI-14-BLK-GRY,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-BLK-GRY_XL,600,XL,Black,Camisole,https://www.dropbox.com/s/bj24fxh09dfld0h/CAMI-14-BLK-GRY%20COMBO.jpg?dl=0
CAMI-14-BLK-PCH,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-BLK-PCH_S,600,S ,Black,Camisole,https://www.dropbox.com/s/vw57ocfdhghurxi/CAMI-14-BLK-PCH%20COMBO.jpg?dl=0
CAMI-14-BLK-PCH,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-BLK-PCH_M,600,M,Black,Camisole,https://www.dropbox.com/s/vw57ocfdhghurxi/CAMI-14-BLK-PCH%20COMBO.jpg?dl=0
CAMI-14-BLK-PCH,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-BLK-PCH_L,600,L,Black,Camisole,https://www.dropbox.com/s/vw57ocfdhghurxi/CAMI-14-BLK-PCH%20COMBO.jpg?dl=0
CAMI-14-BLK-PCH,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-BLK-PCH_XL,600,XL,Black,Camisole,https://www.dropbox.com/s/vw57ocfdhghurxi/CAMI-14-BLK-PCH%20COMBO.jpg?dl=0
CAMI-14-BLK-SKN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-BLK-SKN_S,600,S ,Black,Camisole,https://www.dropbox.com/s/fi5iliv82cct6ul/CAMI-14-BLK-SKN%20COMBO.jpg?dl=0
CAMI-14-BLK-SKN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-BLK-SKN_M,600,M,Black,Camisole,https://www.dropbox.com/s/fi5iliv82cct6ul/CAMI-14-BLK-SKN%20COMBO.jpg?dl=0
CAMI-14-BLK-SKN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-BLK-SKN_L,600,L,Black,Camisole,https://www.dropbox.com/s/fi5iliv82cct6ul/CAMI-14-BLK-SKN%20COMBO.jpg?dl=0
CAMI-14-BLK-SKN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-BLK-SKN_XL,600,XL,Black,Camisole,https://www.dropbox.com/s/fi5iliv82cct6ul/CAMI-14-BLK-SKN%20COMBO.jpg?dl=0
CAMI-14-GRN-BLK,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRN-BLK_S,600,S ,Green,Camisole,https://www.dropbox.com/s/hzp0lihbon2sl21/CAMI-14-GRN-BLK%20COMBO.jpg?dl=0
CAMI-14-GRN-BLK,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRN-BLK_M,600,M,Green,Camisole,https://www.dropbox.com/s/hzp0lihbon2sl21/CAMI-14-GRN-BLK%20COMBO.jpg?dl=0
CAMI-14-GRN-BLK,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRN-BLK_L,600,L,Green,Camisole,https://www.dropbox.com/s/hzp0lihbon2sl21/CAMI-14-GRN-BLK%20COMBO.jpg?dl=0
CAMI-14-GRN-BLK,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRN-BLK_XL,600,XL,Green,Camisole,https://www.dropbox.com/s/hzp0lihbon2sl21/CAMI-14-GRN-BLK%20COMBO.jpg?dl=0
CAMI-14-GRN-PCH,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRN-PCH_S,600,S ,Green,Camisole,https://www.dropbox.com/s/qsvguj9w6zubfb5/CAMI-14-GRN-PCH%20COMBO.jpg?dl=0
CAMI-14-GRN-PCH,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRN-PCH_M,600,M,Green,Camisole,https://www.dropbox.com/s/qsvguj9w6zubfb5/CAMI-14-GRN-PCH%20COMBO.jpg?dl=0
CAMI-14-GRN-PCH,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRN-PCH_L,600,L,Green,Camisole,https://www.dropbox.com/s/qsvguj9w6zubfb5/CAMI-14-GRN-PCH%20COMBO.jpg?dl=0
CAMI-14-GRN-PCH,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRN-PCH_XL,600,XL,Green,Camisole,https://www.dropbox.com/s/qsvguj9w6zubfb5/CAMI-14-GRN-PCH%20COMBO.jpg?dl=0
CAMI-14-GRN-SKN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRN-SKN_S,600,S ,Green,Camisole,https://www.dropbox.com/s/d7zyhtalmfqsdgf/CAMI-14-GRN-SKN%20COMBO.jpg?dl=0
CAMI-14-GRN-SKN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRN-SKN_M,600,M,Green,Camisole,https://www.dropbox.com/s/d7zyhtalmfqsdgf/CAMI-14-GRN-SKN%20COMBO.jpg?dl=0
CAMI-14-GRN-SKN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRN-SKN_L,600,L,Green,Camisole,https://www.dropbox.com/s/d7zyhtalmfqsdgf/CAMI-14-GRN-SKN%20COMBO.jpg?dl=0
CAMI-14-GRN-SKN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRN-SKN_XL,600,XL,Green,Camisole,https://www.dropbox.com/s/d7zyhtalmfqsdgf/CAMI-14-GRN-SKN%20COMBO.jpg?dl=0
CAMI-14-GRY-GRN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRY-GRN_S,600,S ,Grey,Camisole,https://www.dropbox.com/s/79i8m5tneokyv57/CAMI-14-GRY-GRN%20COMBO.jpg?dl=0
CAMI-14-GRY-GRN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRY-GRN_M,600,M,Grey,Camisole,https://www.dropbox.com/s/79i8m5tneokyv57/CAMI-14-GRY-GRN%20COMBO.jpg?dl=0
CAMI-14-GRY-GRN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRY-GRN_L,600,L,Grey,Camisole,https://www.dropbox.com/s/79i8m5tneokyv57/CAMI-14-GRY-GRN%20COMBO.jpg?dl=0
CAMI-14-GRY-GRN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRY-GRN_XL,600,XL,Grey,Camisole,https://www.dropbox.com/s/79i8m5tneokyv57/CAMI-14-GRY-GRN%20COMBO.jpg?dl=0
CAMI-14-GRY-PLM,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRY-PLM_S,600,S ,Grey,Camisole,https://www.dropbox.com/s/hc7mjzk4gb2jzs3/CAMI-14-GRY-PLM%20COMBO.jpg?dl=0
CAMI-14-GRY-PLM,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRY-PLM_M,600,M,Grey,Camisole,https://www.dropbox.com/s/hc7mjzk4gb2jzs3/CAMI-14-GRY-PLM%20COMBO.jpg?dl=0
CAMI-14-GRY-PLM,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRY-PLM_L,600,L,Grey,Camisole,https://www.dropbox.com/s/hc7mjzk4gb2jzs3/CAMI-14-GRY-PLM%20COMBO.jpg?dl=0
CAMI-14-GRY-PLM,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-GRY-PLM_XL,600,XL,Grey,Camisole,https://www.dropbox.com/s/hc7mjzk4gb2jzs3/CAMI-14-GRY-PLM%20COMBO.jpg?dl=0
CAMI-14-PCH-GRY,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PCH-GRY_S,600,S ,Red,Camisole,https://www.dropbox.com/s/rhgwgrqa8segbof/CAMI-14-PCH-GRY%20COMBO.jpg?dl=0
CAMI-14-PCH-GRY,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PCH-GRY_M,600,M,Red,Camisole,https://www.dropbox.com/s/rhgwgrqa8segbof/CAMI-14-PCH-GRY%20COMBO.jpg?dl=0
CAMI-14-PCH-GRY,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PCH-GRY_L,600,L,Red,Camisole,https://www.dropbox.com/s/rhgwgrqa8segbof/CAMI-14-PCH-GRY%20COMBO.jpg?dl=0
CAMI-14-PCH-GRY,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PCH-GRY_XL,600,XL,Red,Camisole,https://www.dropbox.com/s/rhgwgrqa8segbof/CAMI-14-PCH-GRY%20COMBO.jpg?dl=0
CAMI-14-PCH-PLM,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PCH-PLM_S,600,S ,Red,Camisole,https://www.dropbox.com/s/hzj3agzxhtuj0w4/CAMI-14-PCH-PLM%20COMBO.jpg?dl=0
CAMI-14-PCH-PLM,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PCH-PLM_M,600,M,Red,Camisole,https://www.dropbox.com/s/hzj3agzxhtuj0w4/CAMI-14-PCH-PLM%20COMBO.jpg?dl=0
CAMI-14-PCH-PLM,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PCH-PLM_L,600,L,Red,Camisole,https://www.dropbox.com/s/hzj3agzxhtuj0w4/CAMI-14-PCH-PLM%20COMBO.jpg?dl=0
CAMI-14-PCH-PLM,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PCH-PLM_XL,600,XL,Red,Camisole,https://www.dropbox.com/s/hzj3agzxhtuj0w4/CAMI-14-PCH-PLM%20COMBO.jpg?dl=0
CAMI-14-PLM-BLK,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PLM-BLK_S,600,S ,Red,Camisole,https://www.dropbox.com/s/n2zdh4iy9pacy3p/CAMI-14-PLM-BLK%20COMBO.jpg?dl=0
CAMI-14-PLM-BLK,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PLM-BLK_M,600,M,Red,Camisole,https://www.dropbox.com/s/n2zdh4iy9pacy3p/CAMI-14-PLM-BLK%20COMBO.jpg?dl=0
CAMI-14-PLM-BLK,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PLM-BLK_L,600,L,Red,Camisole,https://www.dropbox.com/s/n2zdh4iy9pacy3p/CAMI-14-PLM-BLK%20COMBO.jpg?dl=0
CAMI-14-PLM-BLK,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PLM-BLK_XL,600,XL,Red,Camisole,https://www.dropbox.com/s/n2zdh4iy9pacy3p/CAMI-14-PLM-BLK%20COMBO.jpg?dl=0
CAMI-14-PLM-GRN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PLM-GRN_S,600,S ,Red,Camisole,https://www.dropbox.com/s/3510ywoy4lk8aim/CAMI-14-PLM-GRN%20COMBO.jpg?dl=0
CAMI-14-PLM-GRN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PLM-GRN_M,600,M,Red,Camisole,https://www.dropbox.com/s/3510ywoy4lk8aim/CAMI-14-PLM-GRN%20COMBO.jpg?dl=0
CAMI-14-PLM-GRN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PLM-GRN_L,600,L,Red,Camisole,https://www.dropbox.com/s/3510ywoy4lk8aim/CAMI-14-PLM-GRN%20COMBO.jpg?dl=0
CAMI-14-PLM-GRN,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-PLM-GRN_XL,600,XL,Red,Camisole,https://www.dropbox.com/s/3510ywoy4lk8aim/CAMI-14-PLM-GRN%20COMBO.jpg?dl=0
CAMI-14-SKN-GRY,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-SKN-GRY_S,600,S ,Beige,Camisole,https://www.dropbox.com/s/v02fyh8810g656n/CAMI-14-SKN-GRY%20COMBO.jpg?dl=0
CAMI-14-SKN-GRY,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-SKN-GRY_M,600,M,Beige,Camisole,https://www.dropbox.com/s/v02fyh8810g656n/CAMI-14-SKN-GRY%20COMBO.jpg?dl=0
CAMI-14-SKN-GRY,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-SKN-GRY_L,600,L,Beige,Camisole,https://www.dropbox.com/s/v02fyh8810g656n/CAMI-14-SKN-GRY%20COMBO.jpg?dl=0
CAMI-14-SKN-GRY,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-SKN-GRY_XL,600,XL,Beige,Camisole,https://www.dropbox.com/s/v02fyh8810g656n/CAMI-14-SKN-GRY%20COMBO.jpg?dl=0
CAMI-14-SKN-PCH,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-SKN-PCH_S,600,S ,Beige,Camisole,https://www.dropbox.com/s/1ziuf9bnx2l0bcr/CAMI-14-SKN-PCH%20COMBO.jpg?dl=0
CAMI-14-SKN-PCH,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-SKN-PCH_M,600,M,Beige,Camisole,https://www.dropbox.com/s/1ziuf9bnx2l0bcr/CAMI-14-SKN-PCH%20COMBO.jpg?dl=0
CAMI-14-SKN-PCH,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-SKN-PCH_L,600,L,Beige,Camisole,https://www.dropbox.com/s/1ziuf9bnx2l0bcr/CAMI-14-SKN-PCH%20COMBO.jpg?dl=0
CAMI-14-SKN-PCH,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-SKN-PCH_XL,600,XL,Beige,Camisole,https://www.dropbox.com/s/1ziuf9bnx2l0bcr/CAMI-14-SKN-PCH%20COMBO.jpg?dl=0
CAMI-14-SKN-PLM,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-SKN-PLM_S,600,S ,Beige,Camisole,https://www.dropbox.com/s/qt5udmgw5sc47rx/CAMI-14-SKN-PLM%20COMBO.jpg?dl=0
CAMI-14-SKN-PLM,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-SKN-PLM_M,600,M,Beige,Camisole,https://www.dropbox.com/s/qt5udmgw5sc47rx/CAMI-14-SKN-PLM%20COMBO.jpg?dl=0
CAMI-14-SKN-PLM,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-SKN-PLM_L,600,L,Beige,Camisole,https://www.dropbox.com/s/qt5udmgw5sc47rx/CAMI-14-SKN-PLM%20COMBO.jpg?dl=0
CAMI-14-SKN-PLM,Pack of 2 Tank Top Cotton Camisoles,CAMI-14-SKN-PLM_XL,600,XL,Beige,Camisole,https://www.dropbox.com/s/qt5udmgw5sc47rx/CAMI-14-SKN-PLM%20COMBO.jpg?dl=0
